b2gnmda_ns,direction,t_ms,v_mv
2.5,PD,544.5,-29.19761667131755
2.5,PD,544.75,-29.188163192028014
2.5,PD,545.0,-29.138169924375298
2.5,PD,545.25,-29.10142726752421
2.5,PD,545.5,-29.009878977988162
2.5,PD,545.75,-28.923801079007408
2.5,PD,546.0,-28.868847438288476
2.5,PD,546.25,-28.72342889067344
2.5,PD,546.5,-28.69203313122519
2.5,PD,546.75,-28.686027516266517
2.5,PD,547.0,-28.689215927933272
2.5,PD,547.25,-28.59442491909034
2.5,PD,547.5,-28.55930196799999
2.5,PD,547.75,-28.558865504705572
2.5,PD,548.0,-28.55451399523928
2.5,PD,548.25,-28.622319737713457
2.5,PD,548.5,-28.68008733616828
2.5,PD,548.75,-28.704319252518992
2.5,PD,549.0,-28.71047612975757
2.5,PD,549.25,-28.964668212991274
2.5,PD,549.5,-29.00449309087364
2.5,PD,549.75,-28.997797015549313
2.5,PD,550.0,-28.989875690710726
2.5,PD,550.25,-28.912570215269003
2.5,PD,550.5,-28.965079563364874
2.5,PD,550.75,-28.98584863908617
2.5,PD,551.0,-29.013921835221314
2.5,PD,551.25,-29.00616168357018
2.5,PD,551.5,-28.98722901445189
2.5,PD,551.75,-28.98481485283324
2.5,PD,552.0,-28.998605550246495
2.5,PD,552.25,-28.956121812611194
2.5,PD,552.5,-28.993314516566553
2.5,PD,552.75,-29.01011828483302
2.5,PD,553.0,-29.004971078922136
2.5,PD,553.25,-29.135089088262887
2.5,PD,553.5,-29.17450258564648
2.5,PD,553.75,-29.179860502761525
2.5,PD,554.0,-29.178618420526263
2.5,PD,554.25,-29.177120430644063
2.5,PD,554.5,-29.170285017161508
2.5,PD,554.75,-29.147762130669985
2.5,PD,555.0,-29.12016749975805
2.5,PD,555.25,-28.963419333456105
2.5,PD,555.5,-28.915453542653303
2.5,PD,555.75,-28.861192486639133
2.5,PD,556.0,-28.835947406428584
2.5,PD,556.25,-28.8288885887245
2.5,PD,556.5,-28.821276117304762
2.5,PD,556.75,-28.83908095179601
2.5,PD,557.0,-28.8467939419667
2.5,PD,557.25,-28.88420233101304
2.5,PD,557.5,-28.92253474070352
2.5,PD,557.75,-28.920959608523656
2.5,PD,558.0,-28.953240759645222
2.5,PD,558.25,-29.030876602537663
2.5,PD,558.5,-29.051908268071603
2.5,PD,558.75,-29.04766420544698
2.5,PD,559.0,-29.03172770246845
2.5,PD,559.25,-28.978909471342387
2.5,PD,559.5,-29.008631662260015
2.5,PD,559.75,-29.029726506474276
2.5,PD,560.0,-29.040553633111696
2.5,PD,560.25,-28.840465370327134
2.5,PD,560.5,-28.84255017990798
2.5,PD,560.75,-28.858250877611077
2.5,PD,561.0,-28.898159290535816
2.5,PD,561.25,-28.874640848022818
2.5,PD,561.5,-28.831992723227533
2.5,PD,561.75,-28.819225750663602
2.5,PD,562.0,-28.80768076522424
2.5,PD,562.25,-28.89501399929519
2.5,PD,562.5,-28.96047024117895
2.5,PD,562.75,-29.00342868303176
2.5,PD,563.0,-29.032944190462125
2.5,PD,563.25,-29.046208203606362
2.5,PD,563.5,-29.02904872092763
2.5,PD,563.75,-29.013024913798557
2.5,PD,564.0,-28.98591620775307
2.5,PD,564.25,-28.943251553881577
2.5,PD,564.5,-28.933187932188527
2.5,PD,564.75,-28.926111992210924
2.5,PD,565.0,-28.940677347273656
2.5,PD,565.25,-29.13746060353365
2.5,PD,565.5,-29.153099116564444
2.5,PD,565.75,-29.152731285560503
2.5,PD,566.0,-29.133719497053406
2.5,PD,566.25,-29.02943800485434
2.5,PD,566.5,-28.96515793067261
2.5,PD,566.75,-28.92664009145992
2.5,PD,567.0,-28.911977527047114
2.5,PD,567.25,-29.095711033739498
2.5,PD,567.5,-29.10302004395251
2.5,PD,567.75,-29.081218630498345
2.5,PD,568.0,-29.052518255403477
2.5,PD,568.25,-29.232456331315053
2.5,PD,568.5,-29.249448452811677
2.5,PD,568.75,-29.21360708485636
2.5,PD,569.0,-29.184597662080673
2.5,PD,569.25,-29.142161942409533
2.5,PD,569.5,-29.089033531878666
2.5,PD,569.75,-29.064156085600146
2.5,PD,570.0,-29.050763485656493
2.5,PD,570.25,-28.947480154618894
2.5,PD,570.5,-28.938232524491795
2.5,PD,570.75,-28.942137716432807
2.5,PD,571.0,-28.949518726658827
2.5,PD,571.25,-29.000004810338368
2.5,PD,571.5,-29.05321981439447
2.5,PD,571.75,-29.064442410125178
2.5,PD,572.0,-29.07677982337907
2.5,PD,572.25,-28.98877961545854
2.5,PD,572.5,-28.98537595467077
2.5,PD,572.75,-28.986738763382196
2.5,PD,573.0,-28.97472024918022
2.5,PD,573.25,-29.11028868933362
2.5,PD,573.5,-29.079952045290252
2.5,PD,573.75,-29.019146580749748
2.5,PD,574.0,-28.97135866716276
2.5,PD,574.25,-28.902460121087007
2.5,PD,574.5,-28.864264988603757
2.5,PD,574.75,-28.85656465007246
2.5,PD,575.0,-28.864188128403423
2.5,PD,575.25,-28.827193687504685
2.5,PD,575.5,-28.833265155569602
2.5,PD,575.75,-28.84879504204495
2.5,PD,576.0,-28.863768621053616
2.5,PD,576.25,-29.095703397895875
2.5,PD,576.5,-29.12868489138916
2.5,PD,576.75,-29.11886991033465
2.5,PD,577.0,-29.108680372418252
2.5,PD,577.25,-29.08061622149859
2.5,PD,577.5,-29.063475700202613
2.5,PD,577.75,-29.062243052479108
2.5,PD,578.0,-29.054811304453995
2.5,PD,578.25,-29.050311430104323
2.5,PD,578.5,-29.06291494884168
2.5,PD,578.75,-29.060388555369407
2.5,PD,579.0,-29.0804804994903
2.5,PD,579.25,-29.14449526252722
2.5,PD,579.5,-29.177721478515977
2.5,PD,579.75,-29.19818696969029
2.5,PD,580.0,-29.20606224150211
2.5,PD,580.25,-29.163049862680484
2.5,PD,580.5,-29.126883478043194
2.5,PD,580.75,-29.12221012380273
2.5,PD,581.0,-29.11650258163437
2.5,PD,581.25,-28.93643478005314
2.5,PD,581.5,-28.948604686971755
2.5,PD,581.75,-28.96859628471231
2.5,PD,582.0,-28.99924698397432
2.5,PD,582.25,-28.953331734851954
2.5,PD,582.5,-29.0019728951913
2.5,PD,582.75,-29.047489074178305
2.5,PD,583.0,-29.079724579695974
2.5,PD,583.25,-29.097317426944038
2.5,PD,583.5,-29.121167433346177
2.5,PD,583.75,-29.12044286589941
2.5,PD,584.0,-29.13708991891646
2.5,PD,584.25,-29.26978953400807
2.5,PD,584.5,-29.367313321897292
2.5,PD,584.75,-29.407294863614325
2.5,PD,585.0,-29.40831138972942
2.5,PD,585.25,-29.592269941775314
2.5,PD,585.5,-29.6530154902069
2.5,PD,585.75,-29.66283786464057
2.5,PD,586.0,-29.648540550682384
2.5,PD,586.25,-29.49989833870295
2.5,PD,586.5,-29.393565511550673
2.5,PD,586.75,-29.309370638316476
2.5,PD,587.0,-29.25862327951935
2.5,PD,587.25,-28.95686838676536
2.5,PD,587.5,-28.847875395050192
2.5,PD,587.75,-28.81963589802355
2.5,PD,588.0,-28.811085225410338
2.5,PD,588.25,-29.00421108289658
2.5,PD,588.5,-29.01874323755033
2.5,PD,588.75,-29.00081754152167
2.5,PD,589.0,-28.99180442959239
2.5,PD,589.25,-28.950167897465896
2.5,PD,589.5,-28.93434745176627
2.5,PD,589.75,-28.921292785676055
2.5,PD,590.0,-28.932711940786884
2.5,PD,590.25,-28.858387872023634
2.5,PD,590.5,-28.851923361351478
2.5,PD,590.75,-28.842857566444955
2.5,PD,591.0,-28.824424036381263
2.5,PD,591.25,-28.712516348520513
2.5,PD,591.5,-28.725887155086344
2.5,PD,591.75,-28.736687833335214
2.5,PD,592.0,-28.749188939155513
2.5,PD,592.25,-28.694078850040558
2.5,PD,592.5,-28.742808909757464
2.5,PD,592.75,-28.771526031344273
2.5,PD,593.0,-28.79304921620473
2.5,PD,593.25,-28.864705771376173
2.5,PD,593.5,-28.900554262426002
2.5,PD,593.75,-28.935439460067425
2.5,PD,594.0,-28.94919009415953
2.5,PD,594.25,-28.816451109601932
2.5,PD,594.5,-28.79912581886316
2.5,PD,594.75,-28.817621448406367
2.5,PD,595.0,-28.842382255875762
2.5,PD,595.25,-28.883163626315476
2.5,PD,595.5,-28.936096000630936
2.5,PD,595.75,-28.96310446727953
2.5,PD,596.0,-28.981011629166673
2.5,PD,596.25,-28.92530217372136
2.5,PD,596.5,-28.879389259829257
2.5,PD,596.75,-28.87135457944108
2.5,PD,597.0,-28.858327790672075
2.5,PD,597.25,-28.859220311449025
2.5,PD,597.5,-28.85900269215262
2.5,PD,597.75,-28.867823500099558
2.5,PD,598.0,-28.881366230942422
2.5,PD,598.25,-28.873654826108773
2.5,PD,598.5,-28.853150944019507
2.5,PD,598.75,-28.867191228109203
2.5,PD,599.0,-28.86852404165875
2.5,PD,599.25,-28.920205335524695
2.5,PD,599.5,-28.967823074104597
2.5,PD,599.75,-28.997813125443898
2.5,PD,600.0,-28.996787930450697
2.5,PD,600.25,-28.81091663462774
2.5,PD,600.5,-28.76187188320286
2.5,PD,600.75,-28.768626851266035
2.5,PD,601.0,-28.770466334133012
2.5,PD,601.25,-28.81843443208668
2.5,PD,601.5,-28.86512582663824
2.5,PD,601.75,-28.88025596317091
2.5,PD,602.0,-28.90633409090964
2.5,PD,602.25,-28.963144545725005
2.5,PD,602.5,-28.97315620896348
2.5,PD,602.75,-28.964957380099154
2.5,PD,603.0,-28.965409614484756
2.5,PD,603.25,-29.06647190635975
2.5,PD,603.5,-29.116297438407592
2.5,PD,603.75,-29.150189504128
2.5,PD,604.0,-29.141827322356665
2.5,PD,604.25,-29.516765066977275
2.5,PD,604.5,-29.595492677205677
2.5,PD,604.75,-29.59671738917057
2.5,PD,605.0,-29.563606270259466
2.5,PD,605.25,-29.44603300179191
2.5,PD,605.5,-29.43313546468283
2.5,PD,605.75,-29.434514268371856
2.5,PD,606.0,-29.449151222115614
2.5,PD,606.25,-29.44804462890359
2.5,PD,606.5,-29.46739793669027
2.5,PD,606.75,-29.47754563787659
2.5,PD,607.0,-29.487942819254684
2.5,PD,607.25,-29.810212670862718
2.5,PD,607.5,-29.873729453153263
2.5,PD,607.75,-29.88538076207843
2.5,PD,608.0,-29.854147255774926
2.5,PD,608.25,-29.936206840437865
2.5,PD,608.5,-29.947695792303723
2.5,PD,608.75,-29.92216103143446
2.5,PD,609.0,-29.891587145650217
2.5,PD,609.25,-29.72325900928914
2.5,PD,609.5,-29.64310775753746
2.5,PD,609.75,-29.593594015844083
2.5,PD,610.0,-29.582530537753126
2.5,PD,610.25,-29.516587167385705
2.5,PD,610.5,-29.511083664428124
2.5,PD,610.75,-29.506158217994006
2.5,PD,611.0,-29.514216879039044
2.5,PD,611.25,-29.408289415483157
2.5,PD,611.5,-29.410661657652458
2.5,PD,611.75,-29.444934777479702
2.5,PD,612.0,-29.4806136433728
2.5,PD,612.25,-29.423662140989244
2.5,PD,612.5,-29.403748811827253
2.5,PD,612.75,-29.434914548645967
2.5,PD,613.0,-29.42470358400475
2.5,PD,613.25,-29.440772268394568
2.5,PD,613.5,-29.45283365659114
2.5,PD,613.75,-29.459650035162166
2.5,PD,614.0,-29.4716764438514
2.5,PD,614.25,-29.467089358186332
2.5,PD,614.5,-29.456600068594284
2.5,PD,614.75,-29.455765544214692
2.5,PD,615.0,-29.468321664038438
2.5,PD,615.25,-29.393848371083735
2.5,PD,615.5,-29.38661499432368
2.5,PD,615.75,-29.427974661318377
2.5,PD,616.0,-29.457961611554357
2.5,PD,616.25,-29.626653223807786
2.5,PD,616.5,-29.69365866399456
2.5,PD,616.75,-29.700418405654816
2.5,PD,617.0,-29.726539941591003
2.5,PD,617.25,-29.73809911278833
2.5,PD,617.5,-29.743191490844925
2.5,PD,617.75,-29.773501007719357
2.5,PD,618.0,-29.80344711702496
2.5,PD,618.25,-29.678280002882214
2.5,PD,618.5,-29.650331536248597
2.5,PD,618.75,-29.66681754392359
2.5,PD,619.0,-29.699212045626297
2.5,PD,619.25,-29.571355717966593
2.5,PD,619.5,-29.56767060728996
2.5,PD,619.75,-29.582443833220008
2.5,PD,620.0,-29.62457204370891
2.5,PD,620.25,-29.592748469018577
2.5,PD,620.5,-29.56258222716249
2.5,PD,620.75,-29.60202995163275
2.5,PD,621.0,-29.63216017174826
2.5,PD,621.25,-29.744417652271164
2.5,PD,621.5,-29.80755305804787
2.5,PD,621.75,-29.838332597499125
2.5,PD,622.0,-29.843228151332347
2.5,PD,622.25,-29.880064607746043
2.5,PD,622.5,-29.95878492142915
2.5,PD,622.75,-29.995413753370652
2.5,PD,623.0,-30.02419668102769
2.5,PD,623.25,-30.215375028556515
2.5,PD,623.5,-30.266175514497384
2.5,PD,623.75,-30.264091422236802
2.5,PD,624.0,-30.25272514455579
2.5,PD,624.25,-30.23682197488294
2.5,PD,624.5,-30.234750776270534
2.5,PD,624.75,-30.226597936540074
2.5,PD,625.0,-30.22409511552355
2.5,PD,625.25,-30.284696322713884
2.5,PD,625.5,-30.316088706712613
2.5,PD,625.75,-30.312771286275094
2.5,PD,626.0,-30.31622633288361
2.5,PD,626.25,-30.203816484905627
2.5,PD,626.5,-30.177421343986428
2.5,PD,626.75,-30.210101791700325
2.5,PD,627.0,-30.244190670453317
2.5,PD,627.25,-30.071512674534624
2.5,PD,627.5,-29.96341879791282
2.5,PD,627.75,-29.940312853935243
2.5,PD,628.0,-29.916149181652887
2.5,PD,628.25,-29.947946892309
2.5,PD,628.5,-29.972824738359055
2.5,PD,628.75,-30.006440447096548
2.5,PD,629.0,-30.041533889249692
2.5,PD,629.25,-30.03320736286483
2.5,PD,629.5,-30.018305758163006
2.5,PD,629.75,-30.01043367035439
2.5,PD,630.0,-30.03881170904956
2.5,PD,630.25,-30.053170602639167
2.5,PD,630.5,-30.076537885927827
2.5,PD,630.75,-30.09845789110063
2.5,PD,631.0,-30.116141354827835
2.5,PD,631.25,-30.051466197763897
2.5,PD,631.5,-29.984197742940793
2.5,PD,631.75,-29.97429483325302
2.5,PD,632.0,-29.97794798332912
2.5,PD,632.25,-29.9184779789433
2.5,PD,632.5,-29.88163127883463
2.5,PD,632.75,-29.88400266382208
2.5,PD,633.0,-29.88530012710922
2.5,PD,633.25,-29.881623958442116
2.5,PD,633.5,-29.889928440529097
2.5,PD,633.75,-29.90083058136746
2.5,PD,634.0,-29.908321548453447
2.5,PD,634.25,-29.894265058888582
2.5,PD,634.5,-29.866307166057954
2.5,PD,634.75,-29.840160609520947
2.5,PD,635.0,-29.83812057912
2.5,PD,635.25,-29.828970912479587
2.5,PD,635.5,-29.83756911439917
2.5,PD,635.75,-29.83895123852756
2.5,PD,636.0,-29.84886908460404
2.5,PD,636.25,-29.973706540516055
2.5,PD,636.5,-30.018223003320106
2.5,PD,636.75,-30.023851285817074
2.5,PD,637.0,-30.01918776137031
2.5,PD,637.25,-29.888986712759596
2.5,PD,637.5,-29.804199434234118
2.5,PD,637.75,-29.773356680888206
2.5,PD,638.0,-29.77595958503795
2.5,PD,638.25,-29.568430627430743
2.5,PD,638.5,-29.474009762391873
2.5,PD,638.75,-29.421312077781554
2.5,PD,639.0,-29.403444479957635
2.5,PD,639.25,-29.38769073701183
2.5,PD,639.5,-29.407034901227224
2.5,PD,639.75,-29.40897085938375
2.5,PD,640.0,-29.43780063394357
2.5,PD,640.25,-29.452751161834325
2.5,PD,640.5,-29.47285316399372
2.5,PD,640.75,-29.49238998370362
2.5,PD,641.0,-29.518044569755823
2.5,PD,641.25,-29.54223639217839
2.5,PD,641.5,-29.553447704154465
2.5,PD,641.75,-29.571592948262992
2.5,PD,642.0,-29.58261837606308
2.5,PD,642.25,-29.58338631736952
2.5,PD,642.5,-29.58894608513536
2.5,PD,642.75,-29.599750877865375
2.5,PD,643.0,-29.62539410052492
2.5,PD,643.25,-29.822635128635117
2.5,PD,643.5,-29.905376662002737
2.5,PD,643.75,-29.924892684704865
2.5,PD,644.0,-29.938987668342456
2.5,PD,644.25,-29.935249349243197
2.5,PD,644.5,-29.92509002014126
2.5,PD,644.75,-29.92315932958484
2.5,PD,645.0,-29.9123977895642
2.5,PD,645.25,-29.928418725775767
2.5,PD,645.5,-29.934220411196744
2.5,PD,645.75,-29.93805941820096
2.5,PD,646.0,-29.954937533374327
2.5,PD,646.25,-29.965085413526875
2.5,PD,646.5,-29.97646373596639
2.5,PD,646.75,-29.98887837170645
2.5,PD,647.0,-29.998378226406107
2.5,PD,647.25,-29.99248000889544
2.5,PD,647.5,-29.987264261069626
2.5,PD,647.75,-29.99343876369584
2.5,PD,648.0,-29.992985067729244
2.5,PD,648.25,-30.00508588503017
2.5,PD,648.5,-30.016661106064355
2.5,PD,648.75,-30.027670785258184
2.5,PD,649.0,-30.04700113961746
2.5,PD,649.25,-30.18458911511946
2.5,PD,649.5,-30.22981160955088
2.5,PD,649.75,-30.24466082191018
2.5,PD,650.0,-30.25558862102412
2.5,PD,650.25,-30.25532080830338
2.5,PD,650.5,-30.25535951545734
2.5,PD,650.75,-30.26677088474736
2.5,PD,651.0,-30.30154940010145
2.5,PD,651.25,-30.305104901129575
2.5,PD,651.5,-30.314680641989256
2.5,PD,651.75,-30.33936404117147
2.5,PD,652.0,-30.349137026066998
2.5,PD,652.25,-30.375665674952142
2.5,PD,652.5,-30.381385795130964
2.5,PD,652.75,-30.389261258025726
2.5,PD,653.0,-30.411172960298025
2.5,PD,653.25,-30.463249674039808
2.5,PD,653.5,-30.53027971796207
2.5,PD,653.75,-30.581887813872424
2.5,PD,654.0,-30.602581466173415
2.5,PD,654.25,-30.60295427742136
2.5,PD,654.5,-30.607579881446522
2.5,PD,654.75,-30.620547806069084
2.5,PD,655.0,-30.635672910294765
2.5,PD,655.25,-30.660901787275808
2.5,PD,655.5,-30.689440128299786
2.5,PD,655.75,-30.719842997556547
2.5,PD,656.0,-30.747080930172174
2.5,PD,656.25,-30.771275110855957
2.5,PD,656.5,-30.805048626548114
2.5,PD,656.75,-30.830409731394194
2.5,PD,657.0,-30.85973463160975
2.5,PD,657.25,-30.860811861527136
2.5,PD,657.5,-30.866807603948956
2.5,PD,657.75,-30.89823369322391
2.5,PD,658.0,-30.91989586502334
2.5,PD,658.25,-30.93710767300425
2.5,PD,658.5,-30.96917099549095
2.5,PD,658.75,-30.98735932549813
2.5,PD,659.0,-31.01269023781997
2.5,PD,659.25,-30.916169144969427
2.5,PD,659.5,-30.91995329807207
2.5,PD,659.75,-30.948721438813333
2.5,PD,660.0,-30.997215198718465
2.5,PD,660.25,-30.998164098414694
2.5,PD,660.5,-31.02365231050604
2.5,PD,660.75,-31.047120509096246
2.5,PD,661.0,-31.07162891850603
2.5,PD,661.25,-31.14511565326057
2.5,PD,661.5,-31.19145495362863
2.5,PD,661.75,-31.23492122803362
2.5,PD,662.0,-31.275924495050923
2.5,PD,662.25,-31.301719272825554
2.5,PD,662.5,-31.303093182737207
2.5,PD,662.75,-31.319218142560977
2.5,PD,663.0,-31.326644489217824
2.5,PD,663.25,-31.424781610599908
2.5,PD,663.5,-31.498851398078262
2.5,PD,663.75,-31.547146185702132
2.5,PD,664.0,-31.56281188601967
2.5,PD,664.25,-31.558638106676383
2.5,PD,664.5,-31.56358878462234
2.5,PD,664.75,-31.566962880059574
2.5,PD,665.0,-31.57102429830418
2.5,PD,665.25,-31.486411225054496
2.5,PD,665.5,-31.491202162467356
2.5,PD,665.75,-31.509782764870778
2.5,PD,666.0,-31.53633518211351
2.5,PD,666.25,-31.56452674686136
2.5,PD,666.5,-31.57740081975015
2.5,PD,666.75,-31.590611263873537
2.5,PD,667.0,-31.60999073965287
2.5,PD,667.25,-31.666989316862757
2.5,PD,667.5,-31.718832090155985
2.5,PD,667.75,-31.7507599619861
2.5,PD,668.0,-31.776930515040466
2.5,PD,668.25,-31.81289316736013
2.5,PD,668.5,-31.83691859169179
2.5,PD,668.75,-31.85939598793953
2.5,PD,669.0,-31.878037931659204
2.5,PD,669.25,-32.136818114682086
2.5,PD,669.5,-32.19445851581407
2.5,PD,669.75,-32.193132761149826
2.5,PD,670.0,-32.18943146230348
2.5,PD,670.25,-32.180410640483665
2.5,PD,670.5,-32.175662025067865
2.5,PD,670.75,-32.16925759121052
2.5,PD,671.0,-32.180088541613834
2.5,PD,671.25,-32.188649503729145
2.5,PD,671.5,-32.210422467553734
2.5,PD,671.75,-32.22681370728709
2.5,PD,672.0,-32.246385322560236
2.5,PD,672.25,-32.270716860025104
2.5,PD,672.5,-32.2790760817247
2.5,PD,672.75,-32.30764328244441
2.5,PD,673.0,-32.32619906249602
2.5,PD,673.25,-32.44648133463492
2.5,PD,673.5,-32.53234254614731
2.5,PD,673.75,-32.57868947316262
2.5,PD,674.0,-32.588659593096665
2.5,PD,674.25,-32.62325874924889
2.5,PD,674.5,-32.64193299181235
2.5,PD,674.75,-32.654070034784084
2.5,PD,675.0,-32.67667242108943
2.5,PD,675.25,-32.68827797486136
2.5,PD,675.5,-32.705250442875354
2.5,PD,675.75,-32.731294774831404
2.5,PD,676.0,-32.746244979614744
2.5,PD,676.25,-32.752858973945244
2.5,PD,676.5,-32.79276964694936
2.5,PD,676.75,-32.819436831702966
2.5,PD,677.0,-32.84244521568815
2.5,PD,677.25,-32.95410055422076
2.5,PD,677.5,-33.08937835735656
2.5,PD,677.75,-33.17043329770634
2.5,PD,678.0,-33.23479136261504
2.5,PD,678.25,-33.237587352645356
2.5,PD,678.5,-33.252118177500215
2.5,PD,678.75,-33.2537801012763
2.5,PD,679.0,-33.2573800438578
2.5,PD,679.25,-33.264345451770716
2.5,PD,679.5,-33.26048351822898
2.5,PD,679.75,-33.2533764465527
2.5,PD,680.0,-33.260627254699365
2.5,PD,680.25,-33.28142209506142
2.5,PD,680.5,-33.30273687781539
2.5,PD,680.75,-33.328182210259754
2.5,PD,681.0,-33.36526582754631
2.5,PD,681.25,-33.38814338712716
2.5,PD,681.5,-33.41852536494751
2.5,PD,681.75,-33.46116228429688
2.5,PD,682.0,-33.50313643255656
2.5,PD,682.25,-33.53920076711307
2.5,PD,682.5,-33.57461905056048
2.5,PD,682.75,-33.59979296588026
2.5,PD,683.0,-33.62814415218167
2.5,PD,683.25,-33.66643899033991
2.5,PD,683.5,-33.70122121614943
2.5,PD,683.75,-33.73237916394949
2.5,PD,684.0,-33.75723070250072
2.5,PD,684.25,-33.793562883147146
2.5,PD,684.5,-33.81869925092736
2.5,PD,684.75,-33.85413744366565
2.5,PD,685.0,-33.89510078368052
2.5,PD,685.25,-33.92481349725886
2.5,PD,685.5,-33.949781489063675
2.5,PD,685.75,-33.99478525084057
2.5,PD,686.0,-34.03404032441005
2.5,PD,686.25,-34.080040284641605
2.5,PD,686.5,-34.10482570831049
2.5,PD,686.75,-34.1420123938255
2.5,PD,687.0,-34.17963949765429
2.5,PD,687.25,-34.29956763621008
2.5,PD,687.5,-34.39514334692245
2.5,PD,687.75,-34.458693111415876
2.5,PD,688.0,-34.511070415888184
2.5,PD,688.25,-34.54696466265101
2.5,PD,688.5,-34.59309212743516
2.5,PD,688.75,-34.61848235218439
2.5,PD,689.0,-34.66145353302211
2.5,PD,689.25,-34.720120160453845
2.5,PD,689.5,-34.795556651772
2.5,PD,689.75,-34.85690724921121
2.5,PD,690.0,-34.908787706008454
2.5,PD,690.25,-34.953145391858634
2.5,PD,690.5,-35.0072562266995
2.5,PD,690.75,-35.06036135376883
2.5,PD,691.0,-35.10081039957009
2.5,PD,691.25,-35.114803736573975
2.5,PD,691.5,-35.14397859708606
2.5,PD,691.75,-35.17300805341588
2.5,PD,692.0,-35.20482948228909
2.5,PD,692.25,-35.36253306894586
2.5,PD,692.5,-35.42193564143546
2.5,PD,692.75,-35.45290434463034
2.5,PD,693.0,-35.47228267567905
2.5,PD,693.25,-35.494922009734346
2.5,PD,693.5,-35.51344547668893
2.5,PD,693.75,-35.54435236545005
2.5,PD,694.0,-35.564075877799354
2.5,PD,694.25,-35.57900607852137
2.5,PD,694.5,-35.59800936574158
2.5,PD,694.75,-35.6156810979705
2.5,PD,695.0,-35.639109672828745
2.5,PD,695.25,-35.65739999026087
2.5,PD,695.5,-35.68996805355066
2.5,PD,695.75,-35.741320780939084
2.5,PD,696.0,-35.781659450611016
2.5,PD,696.25,-35.83119304099638
2.5,PD,696.5,-35.88441988818835
2.5,PD,696.75,-35.92296605591589
2.5,PD,697.0,-35.96435518078045
2.5,PD,697.25,-36.01135872302831
2.5,PD,697.5,-36.06256674772155
2.5,PD,697.75,-36.106986116036964
2.5,PD,698.0,-36.152288015291546
2.5,PD,698.25,-36.20770288788484
2.5,PD,698.5,-36.25692613110265
2.5,PD,698.75,-36.30630287790739
2.5,PD,699.0,-36.35773753863216
2.5,PD,699.25,-36.40034636282338
2.5,PD,699.5,-36.4606256457342
2.5,PD,699.75,-36.50497140211332
2.5,PD,700.0,-36.55957385519215
2.5,PD,700.25,-36.5932845328176
2.5,PD,700.5,-36.609794580440074
2.5,PD,700.75,-36.61809789894389
2.5,PD,701.0,-36.632839369878
2.5,PD,701.25,-36.719127127143885
2.5,PD,701.5,-36.80776599241749
2.5,PD,701.75,-36.89160620416621
2.5,PD,702.0,-36.95256193512245
2.5,PD,702.25,-37.02464830372938
2.5,PD,702.5,-37.07335817147945
2.5,PD,702.75,-37.123015555617535
2.5,PD,703.0,-37.1650152247678
2.5,PD,703.25,-37.20340567484827
2.5,PD,703.5,-37.21580201276413
2.5,PD,703.75,-37.229332640667394
2.5,PD,704.0,-37.246906056788184
2.5,PD,704.25,-37.279682137906796
2.5,PD,704.5,-37.30378916796436
2.5,PD,704.75,-37.3331148456568
2.5,PD,705.0,-37.37482698572347
2.5,PD,705.25,-37.41709991083308
2.5,PD,705.5,-37.460337492957876
2.5,PD,705.75,-37.509989750912446
2.5,PD,706.0,-37.557191566897515
2.5,PD,706.25,-37.61680419946264
2.5,PD,706.5,-37.670143354914586
2.5,PD,706.75,-37.735105180946896
2.5,PD,707.0,-37.78325324108556
2.5,PD,707.25,-37.84351966644499
2.5,PD,707.5,-37.905290637234756
2.5,PD,707.75,-37.96530110157508
2.5,PD,708.0,-38.03014346636064
2.5,PD,708.25,-38.08955874277522
2.5,PD,708.5,-38.15110825771628
2.5,PD,708.75,-38.21301799361261
2.5,PD,709.0,-38.28467480472566
2.5,PD,709.25,-38.35206869344924
2.5,PD,709.5,-38.41761192955234
2.5,PD,709.75,-38.47880659420885
2.5,PD,710.0,-38.541776684251886
