cluster_id,source_task,seed,generation,individual_idx,dsi_vector_sum,pd_rate_hz,pc1_combined,pc2_combined
0,t0106_long_pdnd_nsga2_300gen,44,4,290,0.03846153846153849,29.761904761904763,-1.747793660153503,1.2329009995912752
3,t0106_long_pdnd_nsga2_300gen,44,4,291,0.13207547169811318,5.476190476190477,-2.816633667707101,1.2394742947391924
0,t0106_long_pdnd_nsga2_300gen,44,4,293,0.06122448979591832,6.190476190476191,-2.069156654690433,0.4077333519417166
0,t0106_long_pdnd_nsga2_300gen,44,4,294,6.123233995736766e-17,40.714285714285715,-2.2052667406649347,2.08910071590931
0,t0106_long_pdnd_nsga2_300gen,44,4,297,0.004878048780487839,24.28571428571429,-1.3265619284941605,-0.7989444074248214
0,t0106_long_pdnd_nsga2_300gen,44,4,298,0.04347826086956524,5.714285714285714,-2.844901733814544,-1.6671839908986776
0,t0106_long_pdnd_nsga2_300gen,44,4,300,6.123233995736766e-17,29.28571428571429,-0.6087466127574624,-1.7241463234843173
0,t0106_long_pdnd_nsga2_300gen,44,4,302,0.01204819277108436,20.0,-1.0656764942735206,-1.0909869736523643
1,t0106_long_pdnd_nsga2_300gen,44,4,311,0.007874015748031468,15.238095238095239,-2.7924253998852757,1.6018512205847664
0,t0106_long_pdnd_nsga2_300gen,44,4,313,6.123233995736766e-17,27.142857142857146,-1.7621852844671717,-0.30877617273285235
1,t0106_long_pdnd_nsga2_300gen,44,4,314,6.123233995736766e-17,26.42857142857143,-2.9581790247175204,2.5054288627531736
0,t0106_long_pdnd_nsga2_300gen,44,4,315,6.123233995736766e-17,26.42857142857143,-1.4227970350199926,-0.15367900541798046
0,t0106_long_pdnd_nsga2_300gen,44,4,316,6.123233995736766e-17,26.42857142857143,-2.0537182459173886,0.8209156073468172
0,t0106_long_pdnd_nsga2_300gen,44,4,318,6.123233995736766e-17,25.0,-2.0143746548596964,-0.1794983438472061
0,t0106_long_pdnd_nsga2_300gen,44,4,319,6.123233995736766e-17,24.28571428571429,-2.4378850842613837,0.909067607604855
0,t0106_long_pdnd_nsga2_300gen,44,4,325,6.123233995736766e-17,22.142857142857146,-0.7255209784462554,-0.6835225891433748
1,t0106_long_pdnd_nsga2_300gen,44,4,326,6.123233995736766e-17,22.142857142857146,-3.3611816771795957,2.518660270376819
0,t0106_long_pdnd_nsga2_300gen,44,4,327,6.123233995736766e-17,22.142857142857146,-2.9520517738323395,0.6421180128798458
